user_id,created_at,company_id,language,activated_at,state
17316,05-08-2014 14:36,12274,chinese,05-08-2014 14:38,active
17319,05-08-2014 11:01,9029,spanish,05-08-2014 11:03,active
17321,05-08-2014 10:16,4151,arabic,05-08-2014 10:18,active
17323,05-08-2014 23:55,10287,french,05-08-2014 23:56,active
17326,05-08-2014 08:11,2,english,05-08-2014 08:13,active
17329,05-08-2014 07:21,12669,english,05-08-2014 07:22,active
17330,05-08-2014 17:08,372,spanish,05-08-2014 17:09,active
17332,05-08-2014 03:51,1894,german,05-08-2014 03:53,active
17333,05-08-2014 16:41,2712,spanish,05-08-2014 16:42,active
17334,06-08-2014 11:43,650,japanese,06-08-2014 11:44,active
17337,06-08-2014 12:50,12088,arabic,06-08-2014 12:52,active
17338,06-08-2014 14:27,5422,french,06-08-2014 14:28,active
17343,06-08-2014 19:54,11064,english,06-08-2014 19:55,active
17346,06-08-2014 15:27,803,russian,06-08-2014 15:29,active
17355,06-08-2014 16:41,9440,english,06-08-2014 16:42,active
17357,06-08-2014 13:27,11564,english,06-08-2014 13:28,active
17363,06-08-2014 12:51,151,french,06-08-2014 12:52,active
17368,06-08-2014 15:20,2236,french,06-08-2014 15:21,active
17371,06-08-2014 16:28,280,arabic,06-08-2014 16:29,active
17372,06-08-2014 13:02,6444,japanese,06-08-2014 13:03,active
17373,06-08-2014 10:16,12696,english,06-08-2014 10:17,active
17374,06-08-2014 03:17,118,french,06-08-2014 03:18,active
17375,06-08-2014 06:48,1,english,06-08-2014 06:50,active
17376,06-08-2014 16:01,3,english,06-08-2014 16:03,active
17377,06-08-2014 19:21,23,japanese,06-08-2014 19:22,active
17378,06-08-2014 16:03,11849,english,06-08-2014 16:04,active
17383,06-08-2014 10:21,10094,english,06-08-2014 10:22,active
17389,06-08-2014 16:31,6831,english,06-08-2014 16:32,active
17390,06-08-2014 10:59,5,english,06-08-2014 11:01,active
17392,06-08-2014 13:34,6,english,06-08-2014 13:36,active
17393,06-08-2014 10:39,2336,english,06-08-2014 10:40,active
17398,06-08-2014 21:32,13022,english,06-08-2014 21:33,active
17399,06-08-2014 02:19,11395,english,06-08-2014 02:20,active
17401,06-08-2014 09:31,7784,english,06-08-2014 09:32,active
17404,06-08-2014 09:00,350,english,06-08-2014 09:01,active
17406,06-08-2014 16:58,6801,english,06-08-2014 16:59,active
17407,06-08-2014 18:09,3670,indian,06-08-2014 18:11,active
17409,06-08-2014 12:01,11347,spanish,06-08-2014 12:02,active
17410,07-08-2014 02:36,6331,french,07-08-2014 02:37,active
17411,07-08-2014 17:14,6923,french,07-08-2014 17:16,active
17413,07-08-2014 10:20,6149,english,07-08-2014 10:22,active
17414,07-08-2014 14:44,104,english,07-08-2014 14:45,active
17416,07-08-2014 03:51,255,english,07-08-2014 03:53,active
17417,07-08-2014 13:36,2,korean,07-08-2014 13:37,active
17419,07-08-2014 15:53,8,italian,07-08-2014 15:55,active
17420,07-08-2014 13:31,19,english,07-08-2014 13:32,active
17421,07-08-2014 12:15,4791,french,07-08-2014 12:17,active
17423,07-08-2014 00:59,3105,english,07-08-2014 01:00,active
17424,07-08-2014 15:00,220,portugese,07-08-2014 15:01,active
17425,07-08-2014 07:48,5329,chinese,07-08-2014 07:50,active
17426,07-08-2014 17:40,127,russian,07-08-2014 17:41,active
17428,07-08-2014 06:34,2,english,07-08-2014 06:35,active
17429,07-08-2014 18:01,4919,english,07-08-2014 18:02,active
17431,07-08-2014 14:39,3366,korean,07-08-2014 14:40,active
17432,07-08-2014 13:01,1277,english,07-08-2014 13:03,active
17433,07-08-2014 10:37,6508,portugese,07-08-2014 10:39,active
17435,07-08-2014 08:33,559,english,07-08-2014 08:35,active
17440,07-08-2014 18:42,1,english,07-08-2014 18:44,active
17445,07-08-2014 11:01,3129,german,07-08-2014 11:02,active
17447,07-08-2014 17:16,2,english,07-08-2014 17:18,active
17449,07-08-2014 14:14,6564,indian,07-08-2014 14:15,active
17452,07-08-2014 17:08,2813,portugese,07-08-2014 17:09,active
17453,07-08-2014 10:31,3502,english,07-08-2014 10:32,active
17454,07-08-2014 14:44,5887,german,07-08-2014 14:45,active
17457,07-08-2014 14:35,1916,english,07-08-2014 14:37,active
17459,07-08-2014 18:16,4992,english,07-08-2014 18:18,active
17460,07-08-2014 08:08,5203,chinese,07-08-2014 08:10,active
17463,07-08-2014 17:14,5440,english,07-08-2014 17:16,active
17464,07-08-2014 16:10,25,italian,07-08-2014 16:12,active
17470,07-08-2014 18:42,3156,english,07-08-2014 18:43,active
17471,07-08-2014 07:47,11680,english,07-08-2014 07:49,active
17475,07-08-2014 10:40,5314,english,07-08-2014 10:41,active
17476,07-08-2014 19:47,11746,english,07-08-2014 19:48,active
17478,07-08-2014 12:07,1,english,07-08-2014 12:08,active
17479,07-08-2014 12:19,8048,japanese,07-08-2014 12:21,active
17480,07-08-2014 13:08,2152,english,07-08-2014 13:10,active
17481,07-08-2014 14:50,11,spanish,07-08-2014 14:52,active
17482,07-08-2014 14:04,1961,spanish,07-08-2014 14:05,active
17485,07-08-2014 16:07,1388,english,07-08-2014 16:09,active
17489,08-08-2014 09:19,12019,english,08-08-2014 09:21,active
17490,08-08-2014 23:54,6044,english,08-08-2014 23:55,active
17491,08-08-2014 08:47,70,korean,08-08-2014 08:48,active
17493,08-08-2014 14:23,10822,japanese,08-08-2014 14:24,active
17494,08-08-2014 10:24,300,german,08-08-2014 10:26,active
17496,08-08-2014 16:03,12086,english,08-08-2014 16:04,active
17497,08-08-2014 19:11,5971,portugese,08-08-2014 19:13,active
17499,08-08-2014 15:37,10804,english,08-08-2014 15:38,active
17502,08-08-2014 08:59,1,japanese,08-08-2014 09:01,active
17505,08-08-2014 02:19,5172,portugese,08-08-2014 02:21,active
17506,08-08-2014 19:47,10424,english,08-08-2014 19:49,active
17507,08-08-2014 12:39,278,english,08-08-2014 12:41,active
17508,08-08-2014 14:59,1481,english,08-08-2014 15:00,active
17510,08-08-2014 13:25,5247,german,08-08-2014 13:26,active
17512,08-08-2014 17:13,12533,english,08-08-2014 17:14,active
17514,08-08-2014 23:35,10565,english,08-08-2014 23:37,active
17516,08-08-2014 10:11,8542,german,08-08-2014 10:12,active
17520,08-08-2014 11:15,7192,french,08-08-2014 11:16,active
17526,08-08-2014 04:31,11003,english,08-08-2014 04:33,active
17531,08-08-2014 09:02,171,english,08-08-2014 09:03,active
17532,08-08-2014 17:23,535,english,08-08-2014 17:24,active
17534,08-08-2014 18:47,8,arabic,08-08-2014 18:49,active
17540,08-08-2014 00:08,3756,german,08-08-2014 00:10,active
17544,08-08-2014 17:28,11989,japanese,08-08-2014 17:30,active
17545,08-08-2014 18:34,4441,english,08-08-2014 18:35,active
17549,08-08-2014 14:17,2973,english,08-08-2014 14:19,active
17550,08-08-2014 12:42,11760,english,08-08-2014 12:43,active
17551,08-08-2014 18:20,11265,english,08-08-2014 18:21,active
17552,08-08-2014 10:42,701,english,08-08-2014 10:43,active
17557,08-08-2014 15:50,1,english,08-08-2014 15:52,active
17561,08-08-2014 15:43,826,english,08-08-2014 15:44,active
17562,08-08-2014 09:47,11879,english,08-08-2014 09:48,active
17566,09-08-2014 20:43,9067,english,09-08-2014 20:45,active
17568,09-08-2014 20:29,9277,english,09-08-2014 20:30,active
17569,09-08-2014 09:01,297,japanese,09-08-2014 09:02,active
17570,09-08-2014 17:39,28,french,09-08-2014 17:40,active
17571,09-08-2014 18:53,9709,english,09-08-2014 18:54,active
17573,09-08-2014 18:37,267,english,09-08-2014 18:39,active
17575,09-08-2014 11:44,10526,english,09-08-2014 11:46,active
17577,09-08-2014 07:56,9631,italian,09-08-2014 07:57,active
17579,09-08-2014 07:40,73,french,09-08-2014 07:41,active
17580,09-08-2014 17:25,6,english,09-08-2014 17:26,active
17581,09-08-2014 19:43,3089,english,09-08-2014 19:44,active
17584,09-08-2014 00:02,1,japanese,09-08-2014 00:03,active
17585,09-08-2014 17:09,2,portugese,09-08-2014 17:11,active
17589,10-08-2014 15:57,2305,english,10-08-2014 15:59,active
17593,10-08-2014 15:14,527,english,10-08-2014 15:15,active
17594,10-08-2014 17:58,3,english,10-08-2014 17:59,active
17601,10-08-2014 12:04,8731,italian,10-08-2014 12:05,active
17602,10-08-2014 18:40,6124,english,10-08-2014 18:42,active
17603,10-08-2014 10:44,1918,english,10-08-2014 10:45,active
17606,10-08-2014 07:15,10713,english,10-08-2014 07:16,active
17608,10-08-2014 16:31,11664,japanese,10-08-2014 16:33,active
17612,11-08-2014 09:24,10919,chinese,11-08-2014 09:25,active
17614,11-08-2014 15:40,10296,english,11-08-2014 15:41,active
17617,11-08-2014 12:26,293,english,11-08-2014 12:28,active
17620,11-08-2014 07:35,211,english,11-08-2014 07:37,active
17622,11-08-2014 14:57,7138,spanish,11-08-2014 14:59,active
17625,11-08-2014 11:20,1412,english,11-08-2014 11:22,active
17626,11-08-2014 16:02,12756,french,11-08-2014 16:03,active
17628,11-08-2014 16:45,3178,portugese,11-08-2014 16:47,active
17631,11-08-2014 17:59,1,japanese,11-08-2014 18:01,active
17633,11-08-2014 16:49,1,japanese,11-08-2014 16:51,active
17634,11-08-2014 11:34,1684,arabic,11-08-2014 11:36,active
17636,11-08-2014 11:46,12259,chinese,11-08-2014 11:48,active
17643,11-08-2014 23:01,89,indian,11-08-2014 23:03,active
17644,11-08-2014 10:27,2104,french,11-08-2014 10:29,active
17647,11-08-2014 19:10,1,russian,11-08-2014 19:11,active
17648,11-08-2014 17:22,1092,chinese,11-08-2014 17:24,active
17650,11-08-2014 08:14,11909,portugese,11-08-2014 08:15,active
17651,11-08-2014 09:37,8345,english,11-08-2014 09:38,active
17653,11-08-2014 06:51,1,spanish,11-08-2014 06:52,active
17660,11-08-2014 13:03,2540,spanish,11-08-2014 13:04,active
17662,11-08-2014 12:31,9726,english,11-08-2014 12:32,active
17663,11-08-2014 12:33,4,english,11-08-2014 12:34,active
17664,11-08-2014 11:03,7427,french,11-08-2014 11:04,active
17665,11-08-2014 09:30,9757,spanish,11-08-2014 09:31,active
17668,11-08-2014 01:14,8100,portugese,11-08-2014 01:15,active
17669,11-08-2014 08:56,1549,spanish,11-08-2014 08:57,active
17671,11-08-2014 02:37,5,spanish,11-08-2014 02:39,active
17672,11-08-2014 11:37,4,spanish,11-08-2014 11:39,active
17673,11-08-2014 12:40,206,portugese,11-08-2014 12:42,active
17674,11-08-2014 18:32,8144,spanish,11-08-2014 18:33,active
17675,11-08-2014 09:44,6343,french,11-08-2014 09:46,active
17676,11-08-2014 15:23,10973,english,11-08-2014 15:24,active
17678,11-08-2014 09:32,41,english,11-08-2014 09:34,active
17681,11-08-2014 03:37,10,english,11-08-2014 03:38,active
17682,11-08-2014 08:56,4296,english,11-08-2014 08:57,active
17683,11-08-2014 11:53,335,english,11-08-2014 11:55,active
17684,11-08-2014 16:59,4557,chinese,11-08-2014 17:00,active
17685,11-08-2014 00:50,687,english,11-08-2014 00:52,active
17686,11-08-2014 19:05,479,indian,11-08-2014 19:06,active
17693,11-08-2014 09:32,2,english,11-08-2014 09:33,active
17694,11-08-2014 19:46,4,italian,11-08-2014 19:48,active
17695,11-08-2014 12:55,9832,german,11-08-2014 12:56,active
17696,11-08-2014 14:02,11149,english,11-08-2014 14:03,active
17698,12-08-2014 10:25,3,japanese,12-08-2014 10:26,active
17699,12-08-2014 12:07,4829,italian,12-08-2014 12:08,active
17703,12-08-2014 21:20,1402,japanese,12-08-2014 21:22,active
17704,12-08-2014 13:41,6445,english,12-08-2014 13:42,active
17705,12-08-2014 09:39,36,arabic,12-08-2014 09:40,active
17710,12-08-2014 16:19,1,spanish,12-08-2014 16:20,active
17711,12-08-2014 16:56,12921,chinese,12-08-2014 16:57,active
17712,12-08-2014 09:46,12559,english,12-08-2014 09:47,active
17713,12-08-2014 14:02,8925,french,12-08-2014 14:04,active
17717,12-08-2014 02:38,1,english,12-08-2014 02:40,active
17719,12-08-2014 01:14,7038,english,12-08-2014 01:15,active
17720,12-08-2014 09:47,1,english,12-08-2014 09:48,active
17723,12-08-2014 08:33,7406,english,12-08-2014 08:35,active
17724,12-08-2014 23:15,35,japanese,12-08-2014 23:16,active
17726,12-08-2014 13:49,1,portugese,12-08-2014 13:50,active
17728,12-08-2014 12:37,7283,spanish,12-08-2014 12:39,active
17729,12-08-2014 03:51,3,english,12-08-2014 03:53,active
17731,12-08-2014 10:13,522,french,12-08-2014 10:14,active
17739,12-08-2014 09:01,8749,english,12-08-2014 09:02,active
17741,12-08-2014 18:39,4360,french,12-08-2014 18:40,active
17744,12-08-2014 15:54,5128,spanish,12-08-2014 15:55,active
17746,12-08-2014 11:47,7730,german,12-08-2014 11:48,active
17747,12-08-2014 20:24,3910,italian,12-08-2014 20:26,active
17750,12-08-2014 16:39,9963,english,12-08-2014 16:40,active
17751,12-08-2014 12:41,10329,english,12-08-2014 12:43,active
17754,12-08-2014 11:59,13003,english,12-08-2014 12:01,active
17759,12-08-2014 18:05,5,english,12-08-2014 18:07,active
17760,12-08-2014 14:26,12360,french,12-08-2014 14:28,active
17763,12-08-2014 13:41,6008,spanish,12-08-2014 13:43,active
17768,12-08-2014 00:20,1546,english,12-08-2014 00:21,active
17769,12-08-2014 10:28,1947,japanese,12-08-2014 10:29,active
17772,12-08-2014 18:28,1738,spanish,12-08-2014 18:30,active
17773,12-08-2014 09:04,569,english,12-08-2014 09:06,active
17774,12-08-2014 15:17,1,japanese,12-08-2014 15:19,active
17776,13-08-2014 16:37,7450,english,13-08-2014 16:38,active
17778,13-08-2014 17:17,1,italian,13-08-2014 17:19,active
17780,13-08-2014 19:27,1058,english,13-08-2014 19:28,active
17781,13-08-2014 13:31,12396,english,13-08-2014 13:32,active
17783,13-08-2014 15:46,3768,spanish,13-08-2014 15:48,active
17786,13-08-2014 13:01,1906,english,13-08-2014 13:02,active
17787,13-08-2014 16:47,9696,spanish,13-08-2014 16:49,active
17788,13-08-2014 12:22,1120,english,13-08-2014 12:23,active
17789,13-08-2014 18:20,9079,korean,13-08-2014 18:22,active
17790,13-08-2014 18:37,1,english,13-08-2014 18:38,active
17791,13-08-2014 09:55,6308,english,13-08-2014 09:57,active
17792,13-08-2014 21:34,10477,japanese,13-08-2014 21:35,active
17793,13-08-2014 13:11,12580,english,13-08-2014 13:13,active
17794,13-08-2014 22:15,6368,english,13-08-2014 22:16,active
17796,13-08-2014 21:42,6944,japanese,13-08-2014 21:44,active
17798,13-08-2014 14:06,34,spanish,13-08-2014 14:07,active
17799,13-08-2014 10:50,1163,english,13-08-2014 10:52,active
17800,13-08-2014 15:50,2,english,13-08-2014 15:51,active
17801,13-08-2014 12:38,7215,portugese,13-08-2014 12:39,active
17802,13-08-2014 18:24,8981,japanese,13-08-2014 18:26,active
17804,13-08-2014 14:43,2725,french,13-08-2014 14:45,active
17806,13-08-2014 11:16,8,english,13-08-2014 11:18,active
17807,13-08-2014 14:12,1277,english,13-08-2014 14:13,active
17808,13-08-2014 13:59,9929,italian,13-08-2014 14:01,active
17809,13-08-2014 12:32,9942,chinese,13-08-2014 12:33,active
17812,13-08-2014 04:25,144,english,13-08-2014 04:26,active
17813,13-08-2014 11:19,2627,english,13-08-2014 11:21,active
17814,13-08-2014 18:56,11878,spanish,13-08-2014 18:58,active
17815,13-08-2014 07:36,12501,spanish,13-08-2014 07:37,active
17817,13-08-2014 14:24,1,chinese,13-08-2014 14:26,active
17818,13-08-2014 14:26,5115,english,13-08-2014 14:27,active
17819,13-08-2014 17:57,1853,spanish,13-08-2014 17:59,active
17822,13-08-2014 12:46,20,english,13-08-2014 12:47,active
17823,13-08-2014 12:29,4124,english,13-08-2014 12:30,active
17824,13-08-2014 11:48,134,english,13-08-2014 11:49,active
17826,13-08-2014 20:21,4767,spanish,13-08-2014 20:23,active
17828,13-08-2014 12:18,1,spanish,13-08-2014 12:20,active
17830,13-08-2014 06:50,5152,english,13-08-2014 06:52,active
17833,13-08-2014 19:49,102,indian,13-08-2014 19:50,active
17834,13-08-2014 15:28,12865,spanish,13-08-2014 15:29,active
17838,13-08-2014 13:09,9364,german,13-08-2014 13:10,active
17839,13-08-2014 09:12,79,spanish,13-08-2014 09:13,active
17841,13-08-2014 17:16,9,english,13-08-2014 17:17,active
17842,13-08-2014 22:47,11304,english,13-08-2014 22:48,active
17843,13-08-2014 13:10,4,russian,13-08-2014 13:11,active
17848,13-08-2014 13:09,7285,english,13-08-2014 13:10,active
17849,13-08-2014 17:37,83,indian,13-08-2014 17:38,active
17850,13-08-2014 11:50,1,portugese,13-08-2014 11:51,active
17852,13-08-2014 03:42,871,spanish,13-08-2014 03:44,active
17853,13-08-2014 07:46,8648,german,13-08-2014 07:48,active
17854,13-08-2014 19:31,9629,chinese,13-08-2014 19:32,active
17855,13-08-2014 10:54,1763,english,13-08-2014 10:56,active
17860,13-08-2014 11:12,9,english,13-08-2014 11:14,active
17861,14-08-2014 07:12,11707,french,14-08-2014 07:13,active
17864,14-08-2014 14:48,452,portugese,14-08-2014 14:50,active
17865,14-08-2014 02:26,6653,english,14-08-2014 02:28,active
17866,14-08-2014 16:10,5171,indian,14-08-2014 16:11,active
17868,14-08-2014 11:09,5740,german,14-08-2014 11:11,active
17869,14-08-2014 08:24,11714,indian,14-08-2014 08:26,active
17871,14-08-2014 08:50,9453,japanese,14-08-2014 08:51,active
17872,14-08-2014 15:33,904,german,14-08-2014 15:34,active
17876,14-08-2014 10:29,1373,english,14-08-2014 10:31,active
17877,14-08-2014 11:18,2081,spanish,14-08-2014 11:20,active
17879,14-08-2014 14:50,209,japanese,14-08-2014 14:52,active
17881,14-08-2014 09:34,9199,english,14-08-2014 09:35,active
17882,14-08-2014 09:31,4427,german,14-08-2014 09:32,active
17884,14-08-2014 17:14,11689,arabic,14-08-2014 17:15,active
17885,14-08-2014 18:58,2,english,14-08-2014 18:59,active
17893,14-08-2014 06:47,1,english,14-08-2014 06:48,active
17894,14-08-2014 09:58,8726,japanese,14-08-2014 09:59,active
17896,14-08-2014 16:48,7673,chinese,14-08-2014 16:49,active
17899,14-08-2014 19:12,2053,english,14-08-2014 19:13,active
17900,14-08-2014 15:30,7319,japanese,14-08-2014 15:31,active
17901,14-08-2014 11:54,5470,english,14-08-2014 11:56,active
17902,14-08-2014 15:02,5977,english,14-08-2014 15:03,active
17905,14-08-2014 12:01,67,english,14-08-2014 12:03,active
17906,14-08-2014 07:09,10372,chinese,14-08-2014 07:11,active
17908,14-08-2014 09:15,9899,english,14-08-2014 09:17,active
17909,14-08-2014 17:55,8849,english,14-08-2014 17:57,active
17912,14-08-2014 19:44,10181,portugese,14-08-2014 19:45,active
17916,14-08-2014 16:49,12151,spanish,14-08-2014 16:51,active
17920,14-08-2014 18:04,52,english,14-08-2014 18:06,active
17921,14-08-2014 13:24,7351,french,14-08-2014 13:25,active
17922,14-08-2014 15:51,3647,german,14-08-2014 15:53,active
17923,14-08-2014 14:31,5107,english,14-08-2014 14:33,active
17927,14-08-2014 15:41,8466,french,14-08-2014 15:42,active
17929,14-08-2014 23:26,13043,german,14-08-2014 23:28,active
17931,14-08-2014 12:26,10411,russian,14-08-2014 12:27,active
17933,14-08-2014 11:05,295,english,14-08-2014 11:07,active
17934,14-08-2014 12:44,1,german,14-08-2014 12:46,active
17937,14-08-2014 11:19,7636,english,14-08-2014 11:20,active
17938,14-08-2014 17:41,10046,english,14-08-2014 17:42,active
17939,14-08-2014 05:07,14,english,14-08-2014 05:08,active
17945,14-08-2014 08:55,11694,russian,14-08-2014 08:56,active
17946,14-08-2014 15:15,12003,english,14-08-2014 15:16,active
17948,14-08-2014 23:15,1527,english,14-08-2014 23:17,active
17949,14-08-2014 08:47,47,english,14-08-2014 08:49,active
17950,14-08-2014 14:38,3,english,14-08-2014 14:40,active
17953,15-08-2014 17:52,8252,english,15-08-2014 17:54,active
17955,15-08-2014 01:50,3,english,15-08-2014 01:52,active
17958,15-08-2014 13:02,1772,english,15-08-2014 13:03,active
17960,15-08-2014 01:38,314,german,15-08-2014 01:39,active
17961,15-08-2014 16:41,5399,japanese,15-08-2014 16:42,active
17962,15-08-2014 15:14,10342,chinese,15-08-2014 15:16,active
17964,15-08-2014 07:57,1742,english,15-08-2014 07:58,active
17968,15-08-2014 12:20,5998,japanese,15-08-2014 12:21,active
17970,15-08-2014 14:18,8011,japanese,15-08-2014 14:19,active
17971,15-08-2014 16:22,7974,portugese,15-08-2014 16:24,active
17972,15-08-2014 10:18,2101,japanese,15-08-2014 10:19,active
17973,15-08-2014 16:52,5563,english,15-08-2014 16:53,active
17975,15-08-2014 09:55,5965,chinese,15-08-2014 09:56,active
17978,15-08-2014 09:11,87,english,15-08-2014 09:12,active
17979,15-08-2014 12:43,6631,chinese,15-08-2014 12:44,active
17985,15-08-2014 00:31,11177,english,15-08-2014 00:32,active
17987,15-08-2014 13:22,647,korean,15-08-2014 13:23,active
17989,15-08-2014 13:45,5442,japanese,15-08-2014 13:46,active
17990,15-08-2014 13:16,9,spanish,15-08-2014 13:18,active
17992,15-08-2014 16:50,9096,english,15-08-2014 16:51,active
17994,15-08-2014 12:20,869,arabic,15-08-2014 12:22,active
17995,15-08-2014 13:34,234,english,15-08-2014 13:36,active
17996,15-08-2014 23:02,2048,english,15-08-2014 23:03,active
17997,15-08-2014 09:13,8562,english,15-08-2014 09:15,active
17998,15-08-2014 06:43,7710,english,15-08-2014 06:44,active
17999,15-08-2014 17:22,38,english,15-08-2014 17:24,active
18001,15-08-2014 10:51,1,english,15-08-2014 10:52,active
18002,15-08-2014 21:15,6,italian,15-08-2014 21:17,active
18003,15-08-2014 02:43,9416,russian,15-08-2014 02:44,active
18004,15-08-2014 18:27,2,korean,15-08-2014 18:28,active
18005,15-08-2014 18:24,9393,english,15-08-2014 18:26,active
18009,15-08-2014 12:04,307,german,15-08-2014 12:06,active
18010,15-08-2014 10:48,458,chinese,15-08-2014 10:50,active
18011,15-08-2014 03:02,7008,german,15-08-2014 03:04,active
18013,15-08-2014 11:53,10994,english,15-08-2014 11:55,active
18017,15-08-2014 15:37,12831,spanish,15-08-2014 15:39,active
18020,15-08-2014 10:39,3619,english,15-08-2014 10:41,active
18021,15-08-2014 16:48,89,english,15-08-2014 16:49,active
18022,15-08-2014 15:35,5792,english,15-08-2014 15:37,active
18023,15-08-2014 20:02,402,english,15-08-2014 20:03,active
18025,15-08-2014 12:42,562,english,15-08-2014 12:44,active
18026,15-08-2014 17:52,6312,english,15-08-2014 17:54,active
18027,15-08-2014 10:24,1160,french,15-08-2014 10:26,active
18028,15-08-2014 09:56,6034,english,15-08-2014 09:57,active
18029,15-08-2014 15:10,224,spanish,15-08-2014 15:12,active
18030,15-08-2014 16:20,5936,english,15-08-2014 16:21,active
18031,15-08-2014 09:54,12614,arabic,15-08-2014 09:55,active
18032,15-08-2014 12:29,7630,english,15-08-2014 12:30,active
18034,16-08-2014 14:40,8730,english,16-08-2014 14:42,active
18038,16-08-2014 10:17,12834,portugese,16-08-2014 10:18,active
18039,16-08-2014 18:13,8716,english,16-08-2014 18:15,active
18041,16-08-2014 11:45,2406,russian,16-08-2014 11:46,active
18042,16-08-2014 22:38,10108,english,16-08-2014 22:39,active
18043,16-08-2014 14:56,11388,spanish,16-08-2014 14:58,active
18045,16-08-2014 10:36,176,english,16-08-2014 10:38,active
18047,16-08-2014 17:59,10,russian,16-08-2014 18:01,active
18048,16-08-2014 18:30,1,english,16-08-2014 18:32,active
18052,16-08-2014 11:51,2478,arabic,16-08-2014 11:52,active
18055,16-08-2014 08:34,2226,english,16-08-2014 08:35,active
18058,16-08-2014 17:19,1480,indian,16-08-2014 17:21,active
18059,16-08-2014 05:24,8723,arabic,16-08-2014 05:25,active
18061,16-08-2014 11:47,8650,indian,16-08-2014 11:48,active
18062,17-08-2014 07:20,6683,spanish,17-08-2014 07:21,active
18064,17-08-2014 11:17,10550,english,17-08-2014 11:18,active
18065,17-08-2014 23:01,828,english,17-08-2014 23:02,active
18066,17-08-2014 13:30,6147,indian,17-08-2014 13:32,active
18067,17-08-2014 16:10,19,english,17-08-2014 16:12,active
18068,17-08-2014 21:22,6740,chinese,17-08-2014 21:24,active
18069,17-08-2014 08:10,28,arabic,17-08-2014 08:11,active
18070,17-08-2014 11:02,1,russian,17-08-2014 11:04,active
18072,17-08-2014 02:44,4290,korean,17-08-2014 02:45,active
18076,17-08-2014 07:19,10517,english,17-08-2014 07:20,active
18078,17-08-2014 12:33,11,japanese,17-08-2014 12:34,active
18081,17-08-2014 12:56,4098,japanese,17-08-2014 12:58,active
18082,17-08-2014 18:40,5136,french,17-08-2014 18:42,active
18084,18-08-2014 16:23,5111,english,18-08-2014 16:25,active
18087,18-08-2014 08:35,240,spanish,18-08-2014 08:36,active
18088,18-08-2014 14:27,9885,french,18-08-2014 14:29,active
18089,18-08-2014 17:17,113,english,18-08-2014 17:19,active
18090,18-08-2014 14:50,5430,korean,18-08-2014 14:51,active
18091,18-08-2014 14:10,1,japanese,18-08-2014 14:11,active
18093,18-08-2014 13:06,14,english,18-08-2014 13:08,active
18094,18-08-2014 11:38,5832,english,18-08-2014 11:40,active
18097,18-08-2014 17:49,7709,arabic,18-08-2014 17:50,active
18098,18-08-2014 17:41,12538,english,18-08-2014 17:43,active
18100,18-08-2014 14:11,2911,english,18-08-2014 14:12,active
18101,18-08-2014 07:39,5658,french,18-08-2014 07:41,active
18103,18-08-2014 19:05,37,english,18-08-2014 19:06,active
18104,18-08-2014 09:33,3820,indian,18-08-2014 09:34,active
18106,18-08-2014 05:06,1319,russian,18-08-2014 05:08,active
18108,18-08-2014 02:50,337,japanese,18-08-2014 02:51,active
18110,18-08-2014 22:57,48,german,18-08-2014 22:59,active
18113,18-08-2014 14:28,798,spanish,18-08-2014 14:29,active
18114,18-08-2014 17:58,23,english,18-08-2014 18:00,active
18116,18-08-2014 15:21,509,arabic,18-08-2014 15:23,active
18118,18-08-2014 18:47,4473,japanese,18-08-2014 18:48,active
18119,18-08-2014 12:13,131,english,18-08-2014 12:14,active
18122,18-08-2014 16:47,12154,japanese,18-08-2014 16:49,active
18123,18-08-2014 06:25,2701,spanish,18-08-2014 06:27,active
18125,18-08-2014 18:49,1,spanish,18-08-2014 18:51,active
18127,18-08-2014 10:08,12709,russian,18-08-2014 10:09,active
18128,18-08-2014 10:12,10010,english,18-08-2014 10:13,active
18130,18-08-2014 03:37,3782,japanese,18-08-2014 03:38,active
18131,18-08-2014 13:40,141,english,18-08-2014 13:41,active
18132,18-08-2014 05:25,1,english,18-08-2014 05:26,active
18133,18-08-2014 23:43,1,english,18-08-2014 23:44,active
18135,18-08-2014 12:26,7310,english,18-08-2014 12:27,active
18137,18-08-2014 01:01,11,english,18-08-2014 01:03,active
18141,18-08-2014 02:40,2,korean,18-08-2014 02:42,active
18142,18-08-2014 18:24,39,english,18-08-2014 18:25,active
18144,18-08-2014 08:43,9797,english,18-08-2014 08:45,active
18146,18-08-2014 11:05,12,portugese,18-08-2014 11:06,active
18148,18-08-2014 17:56,33,russian,18-08-2014 17:58,active
18151,18-08-2014 15:29,8418,russian,18-08-2014 15:30,active
18152,18-08-2014 02:01,144,spanish,18-08-2014 02:02,active
18155,18-08-2014 15:57,3,french,18-08-2014 15:58,active
18158,18-08-2014 14:15,742,japanese,18-08-2014 14:16,active
18160,18-08-2014 05:38,2,english,18-08-2014 05:40,active
18162,18-08-2014 17:43,237,spanish,18-08-2014 17:44,active
18163,18-08-2014 17:50,9748,italian,18-08-2014 17:51,active
18164,18-08-2014 18:37,6177,english,18-08-2014 18:38,active
18169,18-08-2014 19:45,8861,english,18-08-2014 19:46,active
18170,18-08-2014 10:37,10100,german,18-08-2014 10:38,active
18173,19-08-2014 08:50,3959,english,19-08-2014 08:51,active
18174,19-08-2014 12:42,12200,english,19-08-2014 12:43,active
